time_ns,LNA_P,LNA_N,Mixer_IF_P,Mixer_IF_N,IFA_P,IFA_N,VGA_P,VGA_N
309.766763,0.887159258,0.887881508,0.840992912,0.829030292,2.84273254,2.75621321,1.41880676,1.29764643
309.866763,0.887268056,0.888570166,0.84792477,0.835625416,2.84418759,2.75779253,1.41882659,1.29911138
309.966763,0.887905664,0.88637882,0.8516327,0.839752307,2.84441373,2.75798211,1.41692042,1.29978435
310.061,0.887665602,0.888588271,0.843229888,0.83014722,2.86179903,2.73754398,1.08218597,1.65672953
310.161,0.888013589,0.886307074,0.855812706,0.843604421,2.86963884,2.73178899,0.709164115,1.70143285
310.25476499999996,0.887856105,0.887935237,0.83827799,0.825074923,2.87216881,2.70972261,0.632576523,1.96962155
310.354765,0.888348161,0.886648774,0.85620599,0.843686235,2.88942538,2.7253095,0.603003321,2.09113105
310.454765,0.886897922,0.887851761,0.843629206,0.831425558,2.87286933,2.73360704,0.796046573,1.9631842
310.55476500000003,0.887458296,0.888568203,0.844826466,0.83227343,2.86009188,2.74156524,1.0722064,1.70853863
310.654765,0.887958361,0.886318142,0.854030523,0.841930006,2.85147386,2.74905918,1.24635889,1.47377552
310.75476499999996,0.887998682,0.887903661,0.837812309,0.825409702,2.84635483,2.75319867,1.3842108,1.3159472
310.854765,0.88665845,0.888357859,0.855942773,0.843603435,2.84550794,2.75896411,1.49030311,1.22394749
310.954765,0.887846781,0.886892785,0.843722598,0.831526741,2.84104769,2.75873675,1.55066271,1.16424306
311.054765,0.888571743,0.887462083,0.844704572,0.83208659,2.84032843,2.76053693,1.58460396,1.13276486
311.154765,0.886318988,0.887959252,0.854155617,0.841962509,2.84090592,2.76244947,1.59997701,1.11811294
311.254765,0.887898492,0.887993297,0.837865219,0.825364233,2.83797725,2.76030193,1.60572015,1.11346378
311.35476500000004,0.888364702,0.886665382,0.855924686,0.843478767,2.84085564,2.7635319,1.60613557,1.11418221
311.454765,0.886887028,0.887841179,0.843902477,0.831601807,2.83850347,2.76139118,1.60271567,1.11670839
311.554765,0.887465563,0.888575011,0.844611682,0.831887884,2.83898855,2.76185714,1.59713295,1.12365471
311.654765,0.887960119,0.886319814,0.854299039,0.841998015,2.84038827,2.76299648,1.58805312,1.13209141
311.754765,0.887987801,0.887893211,0.837916928,0.825310704,2.83791626,2.7603393,1.57922178,1.14086359
311.854765,0.886672283,0.888371503,0.855907235,0.843352397,2.84108969,2.76326538,1.57115086,1.14943894
311.954765,0.88783561,0.886881302,0.844083839,0.831677324,2.83892945,2.76099208,1.56341996,1.15591919
312.05476500000003,0.888577471,0.887468183,0.844510801,0.831680907,2.83944345,2.76134327,1.5563103,1.16416333
312.154765,0.886320772,0.887961114,0.854439049,0.842030151,2.84092804,2.76248589,1.54698403,1.17281003
312.25476499999996,0.887887854,0.88798223,0.837969936,0.825258394,2.83845391,2.75978547,1.53859324,1.18116503
312.354765,0.888378366,0.886679242,0.855885099,0.843221675,2.84161714,2.76270688,1.53145825,1.18883814
312.454765,0.886875623,0.887830086,0.844264572,0.831752284,2.83947715,2.7604736,1.5249961,1.19407669
312.554765,0.887471621,0.88858064,0.844430611,0.83149463,2.83992762,2.76080257,1.51936486,1.20081173
312.654765,0.887962153,0.886321783,0.854583315,0.842066329,2.84144024,2.76200289,1.51143434,1.20807161
312.754765,0.887976566,0.887882405,0.838026148,0.825209244,2.83892922,2.75929658,1.50435585,1.21513122
312.85476500000004,0.886686107,0.888385135,0.855866523,0.843094172,2.84207072,2.7622263,1.49857607,1.22149475
312.95476499999995,0.88782461,0.886869992,0.844448711,0.831830373,2.83994858,2.76003433,1.4932383,1.22564486
313.054765,0.888584747,0.887476251,0.844315123,0.831273482,2.84031623,2.76035363,1.48919625,1.23077034
313.154765,0.886322941,0.887963337,0.854720141,0.842095404,2.84184195,2.76163091,1.48293041,1.23637733
313.254765,0.88787689,0.887970838,0.83808272,0.825160651,2.8392907,2.75892489,1.47720136,1.24210174
313.354765,0.888392236,0.886693249,0.855843152,0.842961461,2.84241518,2.76185338,1.47252031,1.24740284
313.454765,0.886864383,0.887819158,0.844628065,0.83190404,2.84030418,2.75971203,1.46818381,1.25057008
313.55476500000003,0.88747931,0.888587548,0.844235076,0.831088085,2.8405979,2.76002297,1.46553007,1.25430377
313.654765,0.887964848,0.886324444,0.854864048,0.842131487,2.84213707,2.76136589,1.46069874,1.25848398
313.75476499999996,0.887965022,0.887871287,0.838142554,0.825115481,2.83955506,2.75865242,1.45590024,1.26328066
313.854765,0.886700241,0.888399115,0.855814119,0.842824221,2.84265112,2.76158949,1.45220416,1.26761822
313.954765,0.887813768,0.886858838,0.844808906,0.831979522,2.84055432,2.75949709,1.44887055,1.26979442
314.05476500000003,0.888590355,0.887482366,0.84415973,0.830907368,2.8407854,2.75978755,1.44725181,1.2724929
314.154765,0.886325788,0.887966198,0.854997068,0.842157257,2.84234436,2.76118928,1.44342537,1.27567646
314.254765,0.887865604,0.887959128,0.838203285,0.825071439,2.83973916,2.75846198,1.43927772,1.2798143
314.354765,0.888406005,0.886707247,0.855782463,0.842684655,2.84280944,2.76140336,1.4363354,1.2834157
314.454765,0.886853327,0.887808414,0.844991092,0.832056349,2.84074783,2.75933982,1.43343786,1.28516555
314.554765,0.887485345,0.888593083,0.844084813,0.830727315,2.84091611,2.75960966,1.43264821,1.28702965
314.654765,0.887967365,0.886326963,0.855123519,0.842176947,2.84248243,2.76108156,1.42996662,1.28907476
314.754765,0.887953183,0.88785987,0.838263932,0.825027825,2.83984621,2.75834984,1.42660291,1.29241704
314.85476500000004,0.886714266,0.888412904,0.855747964,0.842542687,2.84289248,2.76129251,1.424317,1.2953802
314.954765,0.887803128,0.886847888,0.845171502,0.832132089,2.84085202,2.75927226,1.42203979,1.29651197
315.049,0.886924247,0.88845265,0.851431228,0.837180955,2.85743527,2.73974413,1.19117949,1.49547103
315.149,0.887830524,0.886508921,0.850429661,0.837115238,2.86994695,2.73734727,0.800327786,1.89604671
315.242785,0.887774532,0.888704329,0.8426493,0.828016429,2.8721665,2.71876114,0.739856854,2.04163511
315.342785,0.888050949,0.886337784,0.857004032,0.843502161,2.88592074,2.72157487,0.596464066,2.20564346
315.442785,0.887692103,0.887846889,0.839058853,0.825570881,2.87159903,2.73223465,0.753455768,2.04544991
315.54278500000004,0.886899378,0.88851729,0.853605233,0.840104181,2.86058431,2.74306285,1.03506216,1.75646151
315.642785,0.887806152,0.886652102,0.847969579,0.834775367,2.85059396,2.74948831,1.25349542,1.48205742
315.74278499999997,0.888532259,0.887629369,0.841643794,0.828014289,2.84435844,2.75499566,1.41268843,1.31319228
315.842785,0.886342245,0.888055257,0.856773717,0.843513195,2.84294565,2.76105509,1.512402,1.2101089
315.942785,0.887840752,0.887685765,0.839063026,0.825607982,2.83765205,2.76042509,1.57022107,1.14981563
316.042785,0.888524108,0.886906342,0.853494194,0.839939729,2.83894896,2.76449145,1.60318618,1.11692017
316.142785,0.886647933,0.887801926,0.848107348,0.834831208,2.83692335,2.76398777,1.61748383,1.10030183
316.242785,0.887630355,0.888532978,0.841581349,0.827859899,2.83588174,2.7637011,1.62150063,1.09692876
316.342785,0.88805857,0.886345593,0.85687193,0.84351281,2.838077,2.76617684,1.61920816,1.09882335
316.44278499999996,0.88767869,0.887833874,0.839163037,0.825610574,2.83499972,2.76327962,1.61361764,1.1036592
316.542785,0.88691303,0.888530642,0.853416893,0.839761486,2.83762174,2.76590888,1.6083212,1.11022035
316.642785,0.88779819,0.886644053,0.848291529,0.834916199,2.83644059,2.76458714,1.60005867,1.11688321
316.742785,0.888533353,0.887630991,0.841532157,0.827712193,2.83584033,2.76373853,1.59095862,1.12700315
316.842785,0.886349004,0.888061942,0.856972281,0.843512242,2.83835076,2.76594053,1.581225,1.13650153
316.942785,0.887826632,0.887671193,0.839273739,0.825622065,2.83543429,2.76285547,1.57189078,1.14509838
317.042785,0.88853717,0.886919712,0.853342652,0.839585474,2.83812602,2.76536024,1.56474406,1.15351513
317.142785,0.886640462,0.887794722,0.848472664,0.834997987,2.83701627,2.76404409,1.55650983,1.16015958
317.24278499999997,0.887631741,0.888533842,0.841476295,0.827557981,2.83637885,2.76314993,1.54841302,1.1692818
317.342785,0.888065414,0.886352521,0.857069215,0.843508265,2.8389156,2.76539143,1.53985826,1.17764193
317.442785,0.88766413,0.887819762,0.839374912,0.825624449,2.83598938,2.7623041,1.53178703,1.18499175
317.54278500000004,0.886926316,0.888543609,0.853259298,0.839400923,2.83862398,2.764814,1.52630757,1.19177814
317.642785,0.887791136,0.886636751,0.848653785,0.83508023,2.83752837,2.76356499,1.51981986,1.19670508
317.74278499999997,0.888534602,0.887632794,0.841418033,0.827401248,2.83681864,2.76266103,1.51352935,1.20403048
317.842785,0.886356113,0.888068959,0.857166223,0.843504387,2.8393756,2.76494878,1.50623285,1.2111698
317.942785,0.887813281,0.887657551,0.839478019,0.825627725,2.83642866,2.76187172,1.49950203,1.21718211
318.042785,0.888550044,0.886932916,0.853179014,0.839219125,2.83902919,2.76436331,1.49502169,1.2229935
318.142785,0.886633118,0.887787634,0.848836146,0.8351631,2.83794841,2.7631817,1.49001817,1.22645375
318.242785,0.887633518,0.888535062,0.841363339,0.827248382,2.83716933,2.76226643,1.48528635,1.23221577
318.34278500000005,0.888072598,0.886359802,0.857259307,0.84349681,2.83973236,2.76460964,1.47935292,1.23801722
318.44278499999996,0.887650346,0.887806273,0.839585664,0.825636997,2.83676196,2.76154778,1.47388161,1.24275923
318.542785,0.886939502,0.888556466,0.853097626,0.83903639,2.83932751,2.76402059,1.47027574,1.2477116
318.642785,0.887784209,0.886629567,0.849017725,0.835245372,2.8382659,2.76290269,1.46645876,1.24999697
318.742785,0.88853522,0.887634021,0.841303582,0.827090738,2.83741118,2.76198342,1.46324135,1.2542339
318.842785,0.886363579,0.888076318,0.857350704,0.843487715,2.83999021,2.76437019,1.45831406,1.25905159
318.942785,0.887799245,0.887643121,0.839694845,0.825648069,2.83700185,2.7613193,1.45378683,1.26283522
319.04278500000004,0.888562843,0.886946049,0.85301271,0.83885076,2.83951882,2.76378479,1.45117996,1.26680016
319.142785,0.886626103,0.887780867,0.84919791,0.835326667,2.83847935,2.76272891,1.44838973,1.26806733
319.24278499999997,0.887634305,0.888535242,0.841260757,0.826950521,2.83756385,2.76179073,1.44619932,1.27126527
319.342785,0.888080005,0.886367329,0.857443763,0.843480594,2.84016199,2.76421691,1.44203982,1.27533744
319.442785,0.887635868,0.887792188,0.839806477,0.825661958,2.83716094,2.76117315,1.43818668,1.27843101
319.542785,0.88695244,0.888569076,0.852931734,0.838669148,2.83964142,2.76361844,1.43621877,1.2817674
319.642785,0.88777759,0.886622709,0.849380261,0.835410184,2.83864039,2.7626085,1.43388919,1.28258309
319.742785,0.88853356,0.887633141,0.841190589,0.826783387,2.83765753,2.76165962,1.43271038,1.28475507
319.842785,0.886371274,0.888083886,0.857529189,0.843466492,2.84026187,2.76413493,1.42952752,1.28787207
319.94278499999996,0.887785128,0.887628614,0.839918207,0.825676458,2.83724632,2.76110181,1.42635795,1.29026416
320.03700000000003,0.886666927,0.888452031,0.858549035,0.843281704,2.8527079,2.75247075,1.27970596,1.45169071
320.137,0.887746367,0.887104145,0.844008483,0.829497355,2.85268911,2.71914383,0.695783788,1.74502295
320.23082300000004,0.886874303,0.888432547,0.850643812,0.834744808,2.87184477,2.73115538,0.743746326,1.87038564
320.33082299999995,0.887807763,0.886488459,0.852287893,0.837757675,2.8847924,2.72101382,0.578199357,2.10503503
320.430823,0.888409571,0.88771603,0.839911027,0.825221458,2.87323711,2.73554498,0.706902068,2.03276697
320.530823,0.886445661,0.88819476,0.858038457,0.843713772,2.86086165,2.74602043,1.00303209,1.78153227
320.630823,0.887759869,0.887374016,0.841542065,0.827169304,2.84621841,2.74997769,1.22109166,1.52267492
320.730823,0.888640331,0.887128868,0.850091808,0.835494952,2.84386503,2.75909867,1.36112495,1.32856909
320.830823,0.886490116,0.8878098,0.852067092,0.837844058,2.83992159,2.76254181,1.48916108,1.22231264
320.93082300000003,0.887714608,0.888407909,0.839809304,0.825178597,2.8355753,2.76311853,1.56087527,1.15412138
321.030823,0.888200489,0.886451484,0.858036413,0.843673835,2.83705998,2.76756169,1.60142091,1.11503729
321.13082299999996,0.887366813,0.887752821,0.84166485,0.827221513,2.83325314,2.76569116,1.62293695,1.09411214
321.230823,0.887134738,0.888646082,0.849947965,0.835271355,2.83441905,2.76788118,1.63298962,1.08659131
321.330823,0.887808045,0.886488306,0.852232516,0.837918805,2.83426032,2.76804881,1.63271032,1.08689525
321.43082300000003,0.888405426,0.88771237,0.839797656,0.825077156,2.83241122,2.76635155,1.62835107,1.09217155
321.530823,0.886457357,0.888206229,0.85808603,0.843629236,2.83540294,2.76926517,1.62176976,1.09898276
321.630823,0.887745709,0.887359546,0.841809934,0.827275341,2.83253252,2.76643563,1.6140002,1.10575502
321.730823,0.888650729,0.887139607,0.849841608,0.835072277,2.83421133,2.7680173,1.60682765,1.11399907
321.830823,0.886486711,0.887806511,0.852388477,0.837981995,2.83442732,2.76789912,1.5969546,1.12288884
321.930823,0.887710025,0.888402838,0.839787378,0.824976085,2.83274962,2.76597027,1.58732501,1.13297047
322.030823,0.888211808,0.886463039,0.858124958,0.843574613,2.83586682,2.76879228,1.57828278,1.14210463
322.130823,0.887352334,0.887738654,0.841954738,0.82732894,2.83306998,2.76591848,1.56979734,1.14961503
322.230823,0.887144886,0.888655765,0.849740795,0.83487829,2.83472628,2.76743955,1.56299753,1.15748889
322.330823,0.887805132,0.886485274,0.852551982,0.838052713,2.83498615,2.76736388,1.55410474,1.16537
322.430823,0.88840011,0.887707539,0.839781794,0.824879569,2.83328105,2.76539891,1.54553291,1.17441539
322.530823,0.886468554,0.888217212,0.858169984,0.843526235,2.83639167,2.76825446,1.53788325,1.1821866
322.63082299999996,0.887731856,0.887345399,0.84211011,0.827392417,2.83361018,2.76539676,1.53070239,1.18843686
322.730823,0.888660742,0.887150107,0.849641253,0.834685455,2.83520335,2.76690167,1.5253039,1.19490828
322.830823,0.886484016,0.887803881,0.852702918,0.838110962,2.83546437,2.76691246,1.51836471,1.20081207
322.93082300000003,0.887704972,0.888397302,0.839774767,0.824781894,2.8337044,2.76494064,1.51148131,1.20818884
323.030823,0.888223149,0.886474595,0.858196662,0.843459389,2.83680533,2.76783471,1.50536364,1.21448233
323.13082299999996,0.887338024,0.88772467,0.842251207,0.82744261,2.83402887,2.7650011,1.49935377,1.21959852
323.230823,0.887155293,0.888665681,0.849538565,0.834489893,2.83554832,2.76650037,1.4955191,1.22451014
323.330823,0.887802658,0.886482741,0.852863565,0.838179372,2.8358138,2.76659345,1.49027644,1.22872186
323.430823,0.888394406,0.887702314,0.839773086,0.82468969,2.83401061,2.76460367,1.48470239,1.23479568
323.530823,0.886480466,0.888228908,0.85822934,0.843398922,2.83710425,2.76752904,1.47971401,1.23999552
323.630823,0.887717738,0.887330935,0.842398693,0.82749938,2.8343251,2.76472813,1.47486424,1.24395782
323.73082300000004,0.888670569,0.887160427,0.849436088,0.834294882,2.83578243,2.76621234,1.47223108,1.24768357
323.83082299999995,0.886482555,0.887802415,0.853008361,0.838232233,2.8360687,2.76637413,1.4681875,1.25070515
323.930823,0.887699488,0.888391333,0.839771805,0.824598012,2.83422446,2.76436093,1.46360716,1.25577176
324.030823,0.888234732,0.886486405,0.858259028,0.843335752,2.83731495,2.76731203,1.45944879,1.26017091
324.130823,0.887323991,0.887710952,0.842551083,0.827560873,2.83454727,2.76453131,1.45543297,1.26329793
324.230823,0.887165502,0.888675397,0.849333851,0.83410034,2.83594731,2.76599466,1.45357663,1.26626022
324.330823,0.887798706,0.886478462,0.853220418,0.838349344,2.83625093,2.7662401,1.45069865,1.26812221
324.43082300000003,0.888388166,0.887696559,0.839767137,0.824503722,2.83434891,2.76420903,1.44725579,1.2720329
324.530823,0.886492415,0.888240624,0.858285189,0.843269593,2.83743489,2.76718596,1.44394698,1.27560852
324.63082299999996,0.887704109,0.887316992,0.84269956,0.827619451,2.83467113,2.76443309,1.44068512,1.27797759
324.730823,0.88868018,0.887170533,0.849230154,0.833905,2.83601635,2.7658739,1.43959472,1.28018326
324.830823,0.886477643,0.887797909,0.853374422,0.83841249,2.83634482,2.76617967,1.43750888,1.28126292
324.93082300000003,0.887692961,0.888384287,0.839774199,0.824420991,2.83440201,2.76413215,1.4347949,1.28442507
325.02500000000003,0.886471581,0.888176839,0.85806171,0.841754289,2.84431428,2.75822876,1.38293652,1.32514671
325.125,0.887730289,0.887907568,0.840018871,0.824337089,2.86317934,2.73766656,0.777312651,1.87774658
325.218879,0.886747291,0.888742399,0.85967828,0.843044948,2.86739762,2.74198808,0.835742237,1.96104487
325.31887900000004,0.887684183,0.887088167,0.84531806,0.829640054,2.87840551,2.71494085,0.57293151,2.2377669
325.418879,0.888697293,0.887310873,0.846704605,0.831012106,2.87496133,2.73658126,0.666660366,2.12517258
325.51887899999997,0.886409469,0.887862455,0.855373001,0.840183242,2.85956054,2.74561919,0.95404449,1.84508212
325.618879,0.887718661,0.888205582,0.839391085,0.823899157,2.84583445,2.75076384,1.2057155,1.54083821
325.718879,0.888369537,0.886615218,0.857584014,0.842264642,2.84263619,2.76153367,1.39411886,1.33399776
325.818879,0.887083854,0.887679816,0.844977708,0.829699637,2.83571994,2.76372087,1.51533561,1.20712877
325.918879,0.887315459,0.88870165,0.84651788,0.830911755,2.83364822,2.7671778,1.58651777,1.13514279
326.018879,0.887863366,0.886410376,0.855458144,0.840249743,2.83318836,2.76995308,1.62418001,1.09512188
326.11887900000005,0.888200463,0.887713786,0.839401433,0.823850834,2.82973377,2.76844876,1.64291626,1.07546975
326.21887899999996,0.886622141,0.888376326,0.857556853,0.842159817,2.832376,2.7721102,1.6509597,1.06781639
326.318879,0.887674246,0.887078165,0.845141694,0.82978427,2.82971413,2.7700417,1.65054846,1.06649531
326.418879,0.888705176,0.887319245,0.846413253,0.830724278,2.83028233,2.77073988,1.64571311,1.07264019
326.51887899999997,0.886411085,0.887864068,0.855591028,0.840298142,2.83149938,2.7718449,1.63705282,1.08042492
326.618879,0.88770864,0.888195108,0.839433554,0.823800101,2.82900637,2.76926363,1.62812143,1.08931927
326.718879,0.88838312,0.886629073,0.857530775,0.842048212,2.83222268,2.77229216,1.6200988,1.09821511
