freq_kHz,power_dB
2.643735540462417248e+03,-1.802996971101447627e+02
2.644735440439898866e+03,-1.739554412603170874e+02
2.645735340417380939e+03,-1.828869448609725339e+02
2.646735240394863013e+03,-1.696238673967013142e+02
2.647735140372344631e+03,-1.676995449292816716e+02
2.648735040349826704e+03,-1.595993501974648154e+02
2.649734940327309232e+03,-1.581391714520598839e+02
2.650734840304790850e+03,-1.710010173820996897e+02
2.651734740282272924e+03,-1.809681522870247932e+02
2.652734640259754997e+03,-1.813605588689169679e+02
2.653734540237236615e+03,-1.879690357539562058e+02
2.654734440214718688e+03,-1.666662779340858833e+02
2.655734340192201216e+03,-1.630182045152966737e+02
2.656734240169682835e+03,-1.695365519815615585e+02
2.657734140147164908e+03,-1.798852763552406770e+02
2.658734040124646981e+03,-1.853766377786848807e+02
2.659733940102128599e+03,-1.857698035665348471e+02
2.660733840079610673e+03,-1.650662738079811049e+02
2.661733740057093200e+03,-1.587256673739788368e+02
2.662733640034574819e+03,-1.623851971969175452e+02
2.663733540012056892e+03,-1.702476504903274872e+02
2.664733439989538965e+03,-1.733770196457201962e+02
2.665733339967020584e+03,-1.839451513203600257e+02
2.666733239944502657e+03,-1.662641611326915552e+02
2.667733139921985185e+03,-1.609495859592366287e+02
2.668733039899466803e+03,-1.695955663579116504e+02
2.669732939876948876e+03,-1.764757903810740629e+02
2.670732839854430949e+03,-1.573925974431281531e+02
2.671732739831913022e+03,-1.543641475252068176e+02
2.672732639809395096e+03,-1.682473359975395510e+02
2.673732539786877169e+03,-1.703588613120859634e+02
2.674732439764359242e+03,-1.733833559828404987e+02
2.675732339741840860e+03,-1.802858209695884568e+02
2.676732239719322934e+03,-1.746169830216296077e+02
2.677732139696805007e+03,-1.761004782224518124e+02
2.678732039674287080e+03,-1.793453036164712273e+02
2.679731939651769153e+03,-1.626720985984660217e+02
2.680731839629251226e+03,-1.559209015697304324e+02
2.681731739606732845e+03,-1.580579729529625581e+02
2.682731639584214918e+03,-1.724709632099613259e+02
2.683731539561696991e+03,-1.738358248582261467e+02
2.684731439539179064e+03,-1.630795163838520523e+02
2.685731339516661137e+03,-1.666893759293276389e+02
2.686731239494143210e+03,-1.837508138194175444e+02
2.687731139471624829e+03,-1.758568691221123004e+02
2.688731039449106902e+03,-1.769868249604461141e+02
2.689730939426588975e+03,-1.756915110869010448e+02
2.690730839404071048e+03,-1.710659987799145370e+02
2.691730739381553121e+03,-1.956033231663367928e+02
2.692730639359035195e+03,-1.514104217292431542e+02
2.693730539336516813e+03,-1.510298941396645773e+02
2.694730439313998886e+03,-1.608967621159345072e+02
2.695730339291480959e+03,-1.582885238454020680e+02
2.696730239268963032e+03,-1.621219995945858443e+02
2.697730139246445106e+03,-1.871496511812310075e+02
2.698730039223927179e+03,-1.757177304142628316e+02
2.699729939201408797e+03,-1.839683098739387219e+02
2.700729839178890870e+03,-1.669511720724534882e+02
2.701729739156372943e+03,-1.634103014249866987e+02
2.702729639133855017e+03,-1.646078979838226530e+02
2.703729539111337090e+03,-1.689677139711658924e+02
2.704729439088819163e+03,-1.862924518460739591e+02
2.705729339066300781e+03,-1.708220693339058585e+02
2.706729239043782854e+03,-1.691746948814482892e+02
2.707729139021264928e+03,-1.741319504812667560e+02
2.708729038998747455e+03,-1.908388719227174306e+02
2.709728938976229074e+03,-1.847411840404671466e+02
2.710728838953711147e+03,-1.896915175656738199e+02
2.711728738931193220e+03,-1.758400837445901743e+02
2.712728638908674839e+03,-1.700270971744548376e+02
2.713728538886156912e+03,-1.696629577902652670e+02
2.714728438863639440e+03,-1.557415039478247536e+02
2.715728338841121058e+03,-1.555952173470923015e+02
2.716728238818603131e+03,-1.660435099904328808e+02
2.717728138796085204e+03,-1.884485159331589728e+02
2.718728038773566823e+03,-1.762549424894718868e+02
2.719727938751049351e+03,-1.711331893809352778e+02
2.720727838728531424e+03,-1.807361385364919784e+02
2.721727738706013042e+03,-1.674174995666545556e+02
2.722727638683495115e+03,-1.812950432554702900e+02
2.723727538660977189e+03,-1.735880377250464903e+02
2.724727438638458807e+03,-1.597457316042251989e+02
2.725727338615941335e+03,-1.648704838483723449e+02
2.726727238593423408e+03,-1.836103850544128875e+02
2.727727138570905026e+03,-1.855109684455101444e+02
2.728727038548387100e+03,-1.724811120751966769e+02
2.729726938525869173e+03,-1.823283308337493054e+02
2.730726838503350791e+03,-1.756618368542513338e+02
2.731726738480833319e+03,-1.847836570698267451e+02
2.732726638458315392e+03,-1.759810517684134368e+02
2.733726538435797011e+03,-1.789693759922087679e+02
2.734726438413279084e+03,-1.805891020544334253e+02
2.735726338390761157e+03,-1.951975434594170622e+02
2.736726238368242775e+03,-1.682411681425065524e+02
2.737726138345725303e+03,-1.637247844237410561e+02
2.738726038323207376e+03,-1.690192598746331498e+02
2.739725938300688995e+03,-1.769946171353429349e+02
2.740725838278171068e+03,-1.738873922503757115e+02
2.741725738255653141e+03,-1.775431578872221507e+02
2.742725638233135214e+03,-1.714232693649495616e+02
2.743725538210617287e+03,-1.794012465987116229e+02
2.744725438188099361e+03,-1.748230963885589233e+02
2.745725338165581434e+03,-1.613751650760581811e+02
2.746725238143063052e+03,-1.549088058865356459e+02
2.747725138120545125e+03,-1.587876237503106154e+02
2.748725038098027198e+03,-1.768557247729248729e+02
2.749724938075509272e+03,-1.676609405547546885e+02
2.750724838052991345e+03,-1.763628077112346659e+02
2.751724738030473418e+03,-1.687914054096974041e+02
2.752724638007955036e+03,-1.851488110366389321e+02
2.753724537985437109e+03,-1.790318580019174419e+02
2.754724437962919183e+03,-1.692501041000625719e+02
2.755724337940401256e+03,-1.611176024792499106e+02
2.756724237917883329e+03,-1.627445837826453499e+02
2.757724137895365402e+03,-1.858869374094696241e+02
2.758724037872847020e+03,-1.722274228434428949e+02
2.759723937850329094e+03,-1.848468568937165912e+02
2.760723837827811622e+03,-1.850271829342099750e+02
2.761723737805293240e+03,-1.839191943222189991e+02
2.762723637782775313e+03,-1.768020142724551533e+02
2.763723537760257386e+03,-1.778650581787508713e+02
2.764723437737739005e+03,-1.875944506776338017e+02
2.765723337715221078e+03,-1.836098050903721912e+02
2.766723237692703606e+03,-1.822648760289543191e+02
2.767723137670185224e+03,-1.585971036403220467e+02
2.768723037647667297e+03,-1.535266811671220637e+02
2.769722937625149370e+03,-1.556635482976602987e+02
2.770722837602630989e+03,-1.653547872536489365e+02
2.771722737580113062e+03,-1.702794126207182899e+02
2.772722637557595590e+03,-1.683120750164774222e+02
2.773722537535077208e+03,-1.836697893579388108e+02
2.774722437512559281e+03,-1.882859962666566105e+02
2.775722337490041355e+03,-1.754057199796774285e+02
2.776722237467522973e+03,-1.752647028097857742e+02
2.777722137445005046e+03,-1.551397841669796094e+02
2.778722037422487574e+03,-1.608412625529338129e+02
2.779721937399969647e+03,-1.651319002747442823e+02
2.780721837377451266e+03,-1.850305068531294523e+02
2.781721737354933339e+03,-1.736858995391908138e+02
2.782721637332415412e+03,-1.836060444507364195e+02
2.783721537309897030e+03,-1.862533097881058097e+02
2.784721437287379558e+03,-1.849023213555975360e+02
2.785721337264861631e+03,-1.662465904327052044e+02
2.786721237242343250e+03,-1.362759932207055158e+02
2.787721137219825323e+03,-1.301067518795358069e+02
2.788721037197307396e+03,-1.362560938719783223e+02
2.789720937174789015e+03,-1.702696009620196094e+02
2.790720837152271542e+03,-1.671298650924375977e+02
2.791720737129753616e+03,-1.873006673945226908e+02
2.792720637107235234e+03,-1.772688899811478507e+02
2.793720537084717307e+03,-1.740568112220415742e+02
2.794720437062199380e+03,-1.864270402392177175e+02
2.795720337039680999e+03,-1.858418970123401266e+02
2.796720237017163527e+03,-1.863463071008032443e+02
2.797720136994645600e+03,-1.624290529277640758e+02
2.798720036972127218e+03,-1.459384956299649900e+02
2.799719936949609291e+03,-1.366263551794304760e+02
2.800719836927091364e+03,-1.400221793115738080e+02
2.801719736904572983e+03,-1.606543304988753107e+02
2.802719636882055511e+03,-1.856899853360347947e+02
2.803719536859537584e+03,-1.758726892007406377e+02
2.804719436837019202e+03,-1.750321480262217619e+02
2.805719336814501276e+03,-1.867377184077326717e+02
2.806719236791983349e+03,-1.686385639176808127e+02
2.807719136769465422e+03,-1.697531201116684940e+02
2.808719036746947495e+03,-1.591668591682111469e+02
2.809718936724429568e+03,-1.565960657158359481e+02
2.810718836701911187e+03,-1.698311666941822011e+02
2.811718736679393260e+03,-1.741074320956558097e+02
2.812718636656875333e+03,-1.792353227304304824e+02
2.813718536634357861e+03,-1.757559425930350301e+02
2.814718436611839479e+03,-1.711557314421930300e+02
2.815718336589321552e+03,-1.620902457848161475e+02
2.816718236566803625e+03,-1.701142180948364171e+02
2.817718136544285244e+03,-1.736257184695709554e+02
2.818718036521767317e+03,-1.885016135367855554e+02
2.819717936499249845e+03,-1.757514702408355163e+02
2.820717836476731463e+03,-1.675181148788426810e+02
2.821717736454213536e+03,-1.682694016814054976e+02
2.822717636431695610e+03,-1.684013496628044209e+02
2.823717536409177228e+03,-1.687810196705418946e+02
2.824717436386659301e+03,-1.760292255445031344e+02
2.825717336364141829e+03,-1.795708967080718708e+02
2.826717236341623448e+03,-1.690055497705835990e+02
2.827717136319105521e+03,-1.664957976209645949e+02
2.828717036296587594e+03,-1.966512082150553908e+02
2.829716936274069212e+03,-1.616451326308117302e+02
2.830716836251551285e+03,-1.591013156312082515e+02
2.831716736229033813e+03,-1.632319874921830660e+02
2.832716636206515432e+03,-1.722792303940852889e+02
2.833716536183997505e+03,-1.764552965332336214e+02
2.834716436161479578e+03,-1.740807572916727679e+02
2.835716336138961196e+03,-1.873881860178346983e+02
2.836716236116443270e+03,-1.739124282633993346e+02
2.837716136093925797e+03,-1.775207103769707544e+02
2.838716036071407416e+03,-1.725189266332592410e+02
2.839715936048889489e+03,-1.663650614322099273e+02
2.840715836026371562e+03,-1.698889899232439689e+02
2.841715736003853181e+03,-1.797680387210583604e+02
2.842715635981335254e+03,-1.864496923311634760e+02
2.843715535958817782e+03,-1.722238227638297587e+02
2.844715435936299400e+03,-1.645517011325802059e+02
2.845715335913781473e+03,-1.692125912204613201e+02
2.846715235891263546e+03,-1.820703552877540119e+02
2.847715135868745165e+03,-1.743268395695896515e+02
2.848715035846227238e+03,-1.733182937531854861e+02
2.849714935823709766e+03,-1.809572266684097031e+02
2.850714835801191839e+03,-1.703996741723375408e+02
2.851714735778673457e+03,-1.789413179999307317e+02
2.852714635756155531e+03,-1.568066618522115618e+02
2.853714535733637604e+03,-1.569942543441809732e+02
2.854714435711119677e+03,-1.781936094668233750e+02
2.855714335688601750e+03,-1.809824844197355560e+02
2.856714235666083823e+03,-1.765783427088361464e+02
2.857714135643565442e+03,-1.784220390784038557e+02
2.858714035621047515e+03,-1.838408720092701856e+02
2.859713935598529588e+03,-1.738280226475492611e+02
2.860713835576011661e+03,-1.701700202717518380e+02
2.861713735553493734e+03,-1.698426379354854134e+02
2.862713635530975807e+03,-1.674726060813478625e+02
2.863713535508457426e+03,-1.690539711379165340e+02
2.864713435485939499e+03,-1.898545960057066679e+02
2.865713335463421572e+03,-1.707925815754878158e+02
2.866713235440903645e+03,-1.696465405816320526e+02
2.867713135418385718e+03,-1.746290626419153114e+02
2.868713035395867792e+03,-1.937429233586170767e+02
2.869712935373349410e+03,-1.854476772879489204e+02
2.870712835350831483e+03,-1.819470328249548174e+02
2.871712735328313556e+03,-1.759140532505801389e+02
2.872712635305795629e+03,-1.733003024597277602e+02
2.873712535283277703e+03,-1.683934967399197831e+02
2.874712435260759776e+03,-1.567800601936228588e+02
2.875712335238241394e+03,-1.566696696166193021e+02
2.876712235215723467e+03,-1.652523248235158917e+02
2.877712135193205540e+03,-1.797268078780704172e+02
2.878712035170687614e+03,-1.781387083231853694e+02
2.879711935148169687e+03,-1.777202324206664912e+02
2.880711835125651760e+03,-1.758486355548138249e+02
2.881711735103133378e+03,-1.689652851399379756e+02
2.882711635080615451e+03,-1.811924710472218862e+02
2.883711535058097525e+03,-1.723289034434739904e+02
2.884711435035580052e+03,-1.595291605043171899e+02
2.885711335013061671e+03,-1.646140271912921378e+02
2.886711234990543744e+03,-1.924650925714575465e+02
2.887711134968025817e+03,-1.804770322579649360e+02
2.888711034945507436e+03,-1.744349686526927030e+02
2.889710934922989509e+03,-1.919552320192642014e+02
2.890710834900472037e+03,-1.755160307576049377e+02
2.891710734877953655e+03,-1.819955919627353182e+02
2.892710634855435728e+03,-1.799230466825279677e+02
2.893710534832917801e+03,-1.927396089544940310e+02
2.894710434810399420e+03,-1.926606452601205319e+02
2.895710334787881948e+03,-1.849494878687566768e+02
2.896710234765364021e+03,-1.685129269145658100e+02
2.897710134742845639e+03,-1.643007363847780198e+02
2.898710034720327712e+03,-1.712202347259344322e+02
2.899709934697809786e+03,-1.753864262903664155e+02
2.900709834675291404e+03,-1.758080980555546091e+02
2.901709734652773932e+03,-1.750475002479289515e+02
2.902709634630256005e+03,-1.717236677214698659e+02
2.903709534607737623e+03,-1.774891431436109031e+02
2.904709434585219697e+03,-1.721754054287036979e+02
2.905709334562701770e+03,-1.576813266795736297e+02
2.906709234540183388e+03,-1.516112160493031240e+02
2.907709134517665916e+03,-1.574445738885596597e+02
2.908709034495147989e+03,-1.726468192670449753e+02
2.909708934472629608e+03,-1.698644601258478133e+02
2.910708834450111681e+03,-1.727721380846278976e+02
2.911708734427593754e+03,-1.684218388092473333e+02
2.912708634405075372e+03,-1.891623364774860079e+02
2.913708534382557900e+03,-1.752031433950131429e+02
2.914708434360039973e+03,-1.819705867815114004e+02
2.915708334337521592e+03,-1.664684188160096028e+02
2.916708234315003665e+03,-1.672362104805262391e+02
2.917708134292485738e+03,-1.838590070449782274e+02
2.918708034269967357e+03,-1.686597363345049700e+02
2.919707934247449884e+03,-1.586180842407418652e+02
2.920707834224931958e+03,-1.643939038466414786e+02
2.921707734202414031e+03,-1.873612350472757555e+02
2.922707634179895649e+03,-1.813451057902219645e+02
2.923707534157377722e+03,-1.812958911280057350e+02
2.924707434134859795e+03,-1.792479283795334482e+02
2.925707334112341869e+03,-1.965647858299366249e+02
2.926707234089823942e+03,-1.893882608289710845e+02
2.927707134067306015e+03,-1.593780035706023455e+02
2.928707034044787633e+03,-1.532241839091743714e+02
2.929706934022269706e+03,-1.550933992285735599e+02
2.930706833999751780e+03,-1.648572767245829311e+02
2.931706733977233853e+03,-1.724950830991717510e+02
2.932706633954715926e+03,-1.697591284266878802e+02
2.933706533932197999e+03,-1.913935080089198948e+02
2.934706433909679617e+03,-1.863623194479894778e+02
2.935706333887161691e+03,-1.840196012066364801e+02
2.936706233864643764e+03,-1.728201302452873165e+02
2.937706133842125837e+03,-1.564584973761108131e+02
2.938706033819607910e+03,-1.630595694565412259e+02
2.939705933797089983e+03,-1.657104636201307528e+02
2.940705833774571602e+03,-1.847722609357265640e+02
2.941705733752053675e+03,-1.761354066310764210e+02
2.942705633729536203e+03,-1.818795551761783997e+02
2.943705533707017821e+03,-1.855073094628351669e+02
2.944705433684499894e+03,-1.916292211976751219e+02
2.945705333661981967e+03,-1.660810618365715925e+02
2.946705233639463586e+03,-1.356843948561682396e+02
2.947705133616945659e+03,-1.298782102920939963e+02
2.948705033594428187e+03,-1.358559094601477284e+02
2.949704933571909805e+03,-1.670096476444841755e+02
2.950704833549391878e+03,-1.629734005746012713e+02
2.951704733526873952e+03,-1.728093397645997413e+02
2.952704633504355570e+03,-1.719013290571975006e+02
2.953704533481837643e+03,-1.754011806072506658e+02
2.954704433459320171e+03,-1.831203654431071186e+02
2.955704333436802244e+03,-1.854979162345358645e+02
2.956704233414283863e+03,-1.966808100038732050e+02
2.957704133391765936e+03,-1.634848476871803484e+02
2.958704033369248009e+03,-1.463629112919345232e+02
2.959703933346729627e+03,-1.370254873896014089e+02
2.960703833324212155e+03,-1.401394809803185808e+02
2.961703733301694228e+03,-1.580034393934532488e+02
2.962703633279175847e+03,-1.791525931283674709e+02
2.963703533256657920e+03,-1.846731649536918951e+02
2.964703433234139993e+03,-1.921229130597754704e+02
2.965703333211621612e+03,-1.866163051770499521e+02
2.966703233189104139e+03,-1.697669447350012319e+02
